대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
programming-languages,Python,Master Data Structures and Algorithms in Python,모든 수준,"₩25,000",,9.5시간 주문형 동영상,"배울 내용
Advance Data Structure and Algorithms in Python : arrays, linked lists, stacks, queues, trees, and graphs
Building a strong foundation in computer science fundamentals for efficient problem-solving
Analyzing time and space complexity of algorithms for efficiency
Algorithm design techniques: divide and conquer, dynamic programming, and greedy algorithms
Using algorithmic paradigms such as brute force, backtracking, and heuristics to solve problems efficiently.",영어,https://www.udemy.com/course/data-structures-algorithm-in-python/
programming-languages,C (programming language),C Programming : A Comprehensive Theory Course,초급자,"₩17,000","₩23,000",7시간 주문형 동영상,"배울 내용
Understand the fundamental concepts and principles of the C programming language.
Develop a solid understanding of variables, data types, and operators, enabling efficient manipulation of data in C.
Master the use of arrays, multidimensional arrays, and pointers for efficient memory management and manipulation of complex data structures and lot more.
Gain hands-on experience and build confidence in coding by implementing the concepts through practical exercises.",영어,https://www.udemy.com/course/mastering-c-programming-a-comprehensive-theory-course/
programming-languages,Programming Fundamentals,Beginning Coding Using QBasic,초급자,"₩17,000","₩23,000",5.5시간 주문형 동영상,"배울 내용
Learn basic programing terms that apply to all programing languages
Learn basic programing concepts that apply to all programing languages
Learn QBasic syntax
Create stand alone programs using QB64",영어,https://www.udemy.com/course/beginning-coding-using-qbasic/
programming-languages,Excel,Excel VBA LOOPS & IF - VBA Analytics Series2,모든 수준,"₩19,000","₩25,000",6.5시간 주문형 동영상,"배울 내용
Why we need to know about LOOPS and what is their importance in VBA. Let us take a deep dive into LOOPs. We are not leaving any thing behind here.
You will become master in writing and resolving the every type of Loop from simple to super complex loops .
Difference between For Next and Do Loops and where and why to use them.
You will know the For Next , Do while and Do Until loops and IF functions. You will start feeling like a programmer after finishing it.
Basic to Advance coverage of Loops use in VBA from syntax formation to tweaking them
Fundamentals clarity on writing syntax and debugging the codes in case of loops.
How to reverse the loops using step keyword.
How to exit from loops before they finish but why we do that, that is most important.
더 보기",영어,https://www.udemy.com/course/excel-vba-loops-if-mis-analytics/
programming-languages,Functional Programming,Functional-style Programming in Java using Lambdas & Streams,모든 수준,"₩19,000","₩25,000",6.5시간 주문형 동영상,"배울 내용
Gain in-depth understanding of Lambdas, Method & Constructor References, and Functional Interfaces
Gain deep understanding of Streams and how to use them effectively
Get comfortable with Streams API & Stream Paradigm through challenging coding exercises
Learn to write elegant, concise and efficient Functional-style code
Learn best practices for using Lambdas & Streams",영어,https://www.udemy.com/course/functional-programming-in-java-using-lambdas-and-streams/
programming-languages,Java,Java Course for Beginners with Practical Project Examples,모든 수준,"₩17,000","₩23,000",14.5시간 주문형 동영상,"배울 내용
Learn the Java programming skills practically that are needed to apply for Java developer job positions
Free source code book and real project examples can learn much faster and easier
You will learn important Java programming skills that is necessary to start your career in development
Learn Java best practices from a professional developer & we cover all intermediate and advanced topics in this course
Java Projects with Source Code and Project report / file for download",영어,https://www.udemy.com/course/java-course-for-beginners-with-practical-project-examples/
programming-languages,Python,Python for Newbies - Complete Python Bootcamp (2023 Edition),모든 수준,"₩17,000","₩23,000",4시간 주문형 동영상,"배울 내용
Learn what is Python and what makes it so popular.
Learn to install Python and start coding.
Learn to use an Integrated Development Environment (IDE).
Learn about various data types and operations in Python.
Learn about Control Flow Tools in Python.
Learn about Functional Programming in Python.
Learn about Object-Oriented Programming in Python.
Learn to handle exceptions and perform file-handling.
Build a Python Quiz Game using OOP",영어,https://www.udemy.com/course/python-for-newbies/
programming-languages,Hibernate,Spring Data JPA Fundamentals (with Hibernate),모든 수준,"₩17,000","₩23,000",13시간 주문형 동영상,"배울 내용
The essentials of Repositories, Derived Queries, Sorting, Paging, Modifying, Projections, Transaction Management, and Concurrency
Understand Entity Relationships, Inheritance Mapping, Polymorphic Queries and Repository Inheritance
Understand how to handle concurrent transactions using Optimistic Locking and Pessimistic Locking
How to manage and propagate transactions efficiently
Essentials of Database Isolation Rules
Some of the Best Practices and Performance Optimisations
JPA Essentials of Entity State Transitions, 1st Level Caching, Automatic Dirty Checking, Persistence Context and Flushing",영어,https://www.udemy.com/course/spring-data-jpa-fundamentals-with-hibernate/
programming-languages,C++ (programming language),Visual C++ for Graphics & Image Processing: Master to code,초급자,"₩17,000","₩23,000",4.5시간 주문형 동영상,"배울 내용
Master drawing graphics on Windows Forms with Visual C++, unleashing your creativity in creating visually captivating applications
Acquire diverse image processing techniques in Visual C++, transforming colored images into black and white or grayscale with precision
Explore advanced skills like image fusion and creating custom image filters, expanding your repertoire of captivating visual effects
Learn a wide array of tasks in graphics and image processing, empowering you to tackle complete projects with confidence and versatility",영어,https://www.udemy.com/course/graphics-and-image-processing-using-vcpp/
programming-languages,Python,Python Programming for Beginners 2022 - Up & Running,모든 수준,,,4시간 주문형 동영상,"배울 내용
Build a complete understanding of Python Programming language from scratch
Learn how to create desktop applications with python
Gain the skills to independently write real world and non-complex programs.
Learn to use Object Oriented Programming with classes in python 3
Python GUI Programming (Tkinter)
How to perform mathematical operations using Python 3
Learn advanced Python features, like the module and how to work with standard modules in python
You will learn how to read, write and python append file
You will learn error handling in python
How to create games and other projects in python
더 보기",영어,https://www.udemy.com/course/python-3-bootcamp-for-beginners-prepare-for-the-future/
programming-languages,C++ (programming language),Getting Started with C++,초급자,,,11.5시간 주문형 동영상,"배울 내용
How to program using C++ syntax
Functions
Conditional and loops
Pointers and references
Structures
Classes",영어,https://www.udemy.com/course/c-a-hands-on-approach-part-1/
programming-languages,Python,Introduction to Python Control Flow Statements,초급자,"₩19,000","₩25,000",2.5시간 주문형 동영상,"배울 내용
How to code if statements
How to code else statements
How to code elif statements
How to code while loop statements
How to code for loop statements
How to code nested for loop statements
How to use break statements
How to use continue statements
How to use for and range statements",영어,https://www.udemy.com/course/introduction-to-python-control-flow-statements/
programming-languages,C++ (programming language),C++ Certification Exam Preparation: 6 Practice Tests,모든 수준,"₩17,000","₩23,000",,,영어,https://www.udemy.com/course/cpp-certification-exam-preparation-6-practice-tests/
programming-languages,Python,Lambda Expressions in Python,초급자,"₩19,000","₩25,000",1시간 주문형 동영상,"배울 내용
You will learn how to develop lambda expressions and how to use them effectively.",영어,https://www.udemy.com/course/lambda-expressions-in-python/
programming-languages,Python,Python Primer,초급자,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
Learn the basics of python programming
Begin using anaconda, jupyter notebooks and other python infrastructure
Learn about how to use functions and classes for building modular programs
Use matplotlib to create basic visualizations",영어,https://www.udemy.com/course/python-primer/
programming-languages,Java,สร้าง Application ด้วย Java GUI กับฐานข้อมูล MySQL,초급자,"₩169,000",,13.5시간 주문형 동영상,"배울 내용
เหมาะสำหรับทุกคนที่ต้องการเรียนรู้การเขียนโปรแกรมด้วยภาษา Java
สามารถใช้ Java GUI ในการเชื่อมต่อฐานข้อมูล MySQL ได้
สามารถใช้ Java GUI ออกรายงานด้วย iReport ได้
เหมาะสำหรับทุกคนที่อยากเรียนรู้การสร้างฐานข้อมูลโดยใช้ MySQL
เหมาะสำหรับคนที่ต้องการพัฒนาโปรแกรมระบบงานทางธุรกิจ (Business Software) ด้วย Opensource",영어,https://www.udemy.com/course/application-java-gui-mysql/
programming-languages,JavaScript,JavaScript Cookie Tester web application,모든 수준,"₩19,000","₩25,000",1시간 주문형 동영상,"배울 내용
How to use JavaScript
How to create elements dynamically
Manipulate elements using JavaScript
Explore JavaScript Document Object Model",영어,https://www.udemy.com/course/javascript-cookie-exercise/
programming-languages,Python,Python for Beginners in 2023 - Zero to Knowing,초급자,"₩17,000","₩23,000",12.5시간 주문형 동영상,"배울 내용
Basic Syntax and Structure
Control Structures: Working with Conditions
Control Structures: Working with Loops
Nesting our control structures
Building and defining your own Functions
Creating and working with Modules in Python
Object Orientated Programming with Classes and Inheritance
Bring Everything Together with Game Development in PyGame",영어,https://www.udemy.com/course/zero-to-knowing-python/
programming-languages,Python,Learn Python for Beginners: Ultimate Programming Course!,초급자,"₩17,000","₩23,000",1시간 주문형 동영상,"배울 내용
Understand and Program with Data types
Understand and Program with Statements
Understand and Program with Loops
Understand and Program with Functions
Understand and Program with different Modules",영어,https://www.udemy.com/course/ultimate-python-beginners-course/
programming-languages,Coding For Kids,Python for Beginners,초급자,"₩17,000","₩23,000",3.5시간 주문형 동영상,"배울 내용
Basics of python
Loops and conditions
Turtle module
Creating real life games",영어,https://www.udemy.com/course/python-programming-for-kids/
programming-languages,Python,Ultimate Python Crash Course 2023,중급자,"₩17,000","₩23,000",6시간 주문형 동영상,"배울 내용
You will learn how to leverage the power of Python to solve tasks.
You will be able to use Python for your own work problems or personal projects.
Learn advanced Python features, like the collections module and how to work with timestamps!
Learn advanced Python features, like the collections module and how to work with timestamps!
Master modern Python 3.10(latest) fundamentals as well as advanced topics
Learn Function Programming
Learn Data Science - Analyze and Visualize Data
Build a Web Scraper with Python and BeautifulSoup",영어,https://www.udemy.com/course/ultimate-python-crash-course/
programming-languages,PHP MVC,Complete Modern PHP Developer Course in 2023,초급자,"₩17,000","₩23,000",23.5시간 주문형 동영상,"배울 내용
Become an advanced, confident, and modern PHP developer from scratch
Become job-ready by understanding how PHP really works behind the scenes
PHP fundamentals: variables, if/else, operators, boolean logic, functions, arrays, objects, loops, strings, etc.
Modern OOP: Classes, constructors, polymorphism, encapsulation, inheritance and abstraction etc.
Get fast and friendly support in the Q&A area
How to think and work like a developer: problem-solving, researching, workflows
Build a beautiful real-world project for your portfolio (not boring toy apps)",영어,https://www.udemy.com/course/complete-modern-php-developer/
programming-languages,Swift,Swift 5 Tips Tricks and Techniques,중급자,"₩17,000","₩23,000",5시간 주문형 동영상,"배울 내용
Learn everything you need to know to start building amazing apps with less code using SwiftUI
Delve more deeply into Swift UI to build more complex apps
Control networking with Swift's powerful new features such as Result, Combine, and Codable
Learn under-the-hood techniques in Swift 5 and Swift in general that are not commonly known
Integrate SwiftUI with UIKit to build more powerful yet simple user interfaces",영어,https://www.udemy.com/course/swift-5-tips-tricks-and-techniques/
programming-languages,Principal Component Analysis,Machine Learning: Principal Component Analysis in Python,모든 수준,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
Master Principal Component Analysis in Python
Become an advanced, confident, and modern data scientist from scratch
Become job-ready by understanding how PCA really works behind the scenes
Apply robust Machine Learning techniques for Principal Component Analysis
How to think and work like a data scientist: problem-solving, researching, workflows
Get fast and friendly support in the Q&A area",영어,https://www.udemy.com/course/machine-learning-principal-component-analysis-in-python/
programming-languages,Go (programming language),Wrapping Your Head Around Go (Golang),모든 수준,"₩17,000","₩23,000",1.5시간 주문형 동영상,"배울 내용
A Quick Introduction to Go
Go Control Flow
Data Types
Functions in Go
Go Packages and Programs
Composite Types
Methods, Interfaces, and Objects
Concurrency
Data IO in Go
Reading and Writing Streams",영어,https://www.udemy.com/course/wrapping-your-head-around-go-golang/
programming-languages,Ruby,Hello Ruby - Ruby Programming for Beginners,초급자,"₩19,000","₩25,000",2시간 주문형 동영상,"배울 내용
Ruby Programming Language",영어,https://www.udemy.com/course/hello-ruby/
programming-languages,ASP.NET Core,Quick ASP .NET Core 6 & MVC Web Design for absolute beginner,초급자,"₩17,000","₩23,000",20시간 주문형 동영상,"배울 내용
Quick start to basics of ( ASP .Net Core MVC + Entity Framework + Bootstrap )
Using Entity Framework Core with database first method by SQL
Simple examples and easy to learn in depth learning
Using Model, View and Controller in MVC Core
Routing in MVC Core Projects
Working with Layouts
Using ViewBag and ViewData",영어,https://www.udemy.com/course/windows-forms-with-c-for-absolute-beginners/
programming-languages,Python,Collections in Python [Exercises],초급자,"₩19,000","₩25,000",31분 주문형 동영상,"배울 내용
Improve your Python programming skills through extensive coding practice
Understand the differences between the various types of collections
Become familiar with practical scenarios for using the various types of collections
Learn about the available higher order functions we can call when using collections
Learn about the operators we can use when using the various collection types",영어,https://www.udemy.com/course/collections-in-python-exercises/
programming-languages,C# (programming language),Build A Paint Drawing App Using C# and Visual Studio,초급자,"₩17,000","₩23,000",1.5시간 주문형 동영상,"배울 내용
Setup Visual Studio
Build A Paint Drawing App
Create a Windows Forms App
Write C# Code to enable drawing
Write C# Code to enable saving
Implement Event Handler Functions",영어,https://www.udemy.com/course/build-a-paint-drawing-app-using-c-and-visual-studio/
programming-languages,Software Development,VB .NET Mastering: Beginner to Advance with Projects,모든 수준,"₩17,000","₩23,000",14.5시간 주문형 동영상,"배울 내용
Build interactive apps using buttons, textboxes, menus, and radio buttons to create user-friendly interfaces
Manipulate data effectively, including string processing and integrating databases, for robust application development
Create engaging multimedia apps with graphics, images, sounds, and video playback to enhance the user experience
Implement advanced UI features like timers, moving UI items, and multiple forms for dynamic user interaction
Design and develop a comprehensive project integrating UI design, data manipulation, multimedia, and database connectivity",영어,https://www.udemy.com/course/mastering-vb/
programming-languages,Python,From Zero to Hero: Learn Python Basics in Just a Few Hours,초급자,"₩17,000","₩23,000",2시간 주문형 동영상,"배울 내용
Python for Absolute Beginners: Start Your Coding Journey Today
Crack the Code with Python: A Beginner's Course
Python for Everyone: A Comprehensive Introduction to the Language
Total 13+ chapters and secret commands to be successful coder in python.",영어,https://www.udemy.com/course/from-zero-to-hero-learn-python-basics-in-just-a-few-hours/
programming-languages,Go (programming language),Full Stack Go Programming (Golang) from Beginner to Advance,모든 수준,"₩88,000",,25시간 주문형 동영상,"배울 내용
Learn Golang Core skills in 25 hours to apply for Golang developer vacancies
Understand how to create your own Go programs
Be able to demonstrate best practices in Go programming language code
Gain a fundamental understanding of Go programming language",영어,https://www.udemy.com/course/full-stack-go-programming-golang-from-beginner-to-advance/
programming-languages,Python,Mastering Python: 0/1 -> 1/0 | Beginner to Advanced,모든 수준,"₩19,000","₩25,000",11시간 주문형 동영상,"배울 내용
Learn about various Data Structures in Python
Get introduced to Object Oriented Programming
Learn writing functions from scratch
Solving real-time use cases
Handling Numpy Arrays
Have an in-depth understanding of Loops
Understanding Modules, Packages and Exception Handling
Mastery in using libraries: Numpy, Pandas, Datetime, Matplotlib and Seaborn
Gain pre-requisites to enter the world of AI, Machine Learning & Data Science",영어,https://www.udemy.com/course/mastering-python-beginner-to-advanced/
programming-languages,Python,Python Data Model,중급자,"₩17,000","₩23,000",12.5시간 주문형 동영상,"배울 내용
Use the double underscore or ""magic"" methods to shape the behavior of custom classes.
Overload operators in Python.
Create custom iterables using classes.
Create custom context manager classes.",영어,https://www.udemy.com/course/python-data-model/
programming-languages,Data Structures,Data Structures using C# and .NET Core 3.0,모든 수준,"₩19,000","₩25,000",6.5시간 주문형 동영상,"배울 내용
Learn about the most widely used data structures
Implement data structures using C# and .NET
Analyze code complexity using Big-O notation
Master computer science fundamentals and become a better developer",영어,https://www.udemy.com/course/data-structures-using-csharp-and-dotnet/
programming-languages,Dart (programming language),Complete Dart Programming Language - Basic To Advanced,중급자,"₩17,000","₩23,000",5.5시간 주문형 동영상,"배울 내용
Dart Programming Language in-depth
Develop new skills into Dart Packages, Dart Libraries, Dart Linting
How to write command line apps with Dart
All the basics needed to understand Flutter, Angular Dart, and Dart on Backend
Use INTELLIJ IDE.
Practice OOP Concepts with Dart Classes",영어,https://www.udemy.com/course/complete-dart-programming-language-basic-to-advanced/
programming-languages,JavaScript,JavaScript: The Advanced Concepts (2023),모든 수준,"₩19,000","₩25,000",5.5시간 주문형 동영상,"배울 내용
Advanced JavaScript Practices
Object Oriented Programming
Latest features: ES6, ES7, ES8, ES9, ES10, ES2020
Let & Const Variable
Template Strings
Arrow Functions
Rest Operator
Spread Operator
Object Literals
Destructuring Array Tutorial
Destructuring objects in javascript
OOP Introduction Tutorial
inheritance in javascript
Modules Tutorial - Advance Javascript
Advance JavaScript - Promise Tutorial
Advance Javascript - Promise all Tutorial
더 보기",영어,https://www.udemy.com/course/javascript-the-advanced-concepts-2021/
programming-languages,Java,Become a Java Programmer in 2023,초급자,"₩17,000","₩23,000",6시간 주문형 동영상,"배울 내용
You will learn how to install the JDK and use JShell + Eclipse
You will learn core Java skills from beginner to advanced
You will obtain basic knowledge of how programming a computer works
You will be able to move on to get hired as a Java developer
You will learn how to use Object Oriented Programming
You will learn how to build simple applications in Java",영어,https://www.udemy.com/course/become-a-java-programmer-in-2022/
programming-languages,Python,The Python for Absolute Beginners Bootcamp,모든 수준,"₩17,000","₩23,000",17시간 주문형 동영상,"배울 내용
Manipulate the most important Python Data Structures
Build your own Python Functions
Understand Object Oriented Programming
Create a Python script completely from Scratch",영어,https://www.udemy.com/course/the-python-for-absolute-beginners-bootcamp/
programming-languages,MQL,MQL5 PROJECTS: Black Fairy Hedging Grid Scalping Strategy,중급자,"₩17,000","₩23,000",5.5시간 주문형 동영상,"배울 내용
Learn to interpret trading ideas into MQL5 code
Learn to code cost averaging protocols to any trading system
Learn to code a trailing stop to a basket of trades
Learn to code a trailing Take profit to a basket of trades
Learn to add hedge trades to a basket of orders as a loss recovery method
Learn to calculate custom indicator values within an EA
Learn to code a custom chart appearance for an EA",영어,https://www.udemy.com/course/mql5-projects-black-fairy-hedging-grid-scalping-strategy/
programming-languages,Coding For Kids,Programming for kids and beginners: Using Scratch & Microbit,초급자,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
Understand and apply basic concepts of coding
Make cool animations and games using scratch
Create cool projects with microbit
Basic problem solving and logical thinking skills",영어,https://www.udemy.com/course/programming-for-kids-and-beginners-using-scratch-microbit/
programming-languages,Scala,Scala Intermediate Recipes,전문가,"₩19,000","₩25,000",4시간 주문형 동영상,"배울 내용
Use Pattern matching to write safe code
Create advanced functionalities in your code using patterns
Learn to test your code using the spec2 library
Incorporate Functional Programming in your code
Tips and tricks to add more functionality in your programs",영어,https://www.udemy.com/course/scala-intermediate-recipes/
programming-languages,ArcPy,ArcPy for Data Management and Geoprocessing with ArcGIS Pro,초급자,"₩17,000","₩23,000",10시간 주문형 동영상,"배울 내용
Leverage ArcPy for Geospatial Data Management workflows.
Learn the fundamentals of ArcGIS Pro Geoprocessing tools using ArcPy.
Become familiar with ESRI documentation for ArcPy Geoprocessing tools and functions.
There's many ways to achieve a similar output, ArcPy offers many tools to achieve your goal.
Complete workflows that chain multiple Geoprocessing tasks.
Create a custom ArcTool for use in ArcGIS Pro",영어,https://www.udemy.com/course/arcpy-for-data-management-and-geoprocessing-with-arcgis-pro/
programming-languages,Assembly Language,Assembly Language x86 Processors for beginners,초급자,"₩19,000","₩25,000",4시간 주문형 동영상,"배울 내용
Write and debug assembly programs with MASM at the machine level for x86 and intel64 processors
Number systems and data representation
Assembly language basic elements
Defining data
Data transfer instructions
Addition and subtraction
Operators and directives
Indirect addressing
Procedures and stack operations
Boolean and comparison instructions
Conditional jumps
Shift and rotate instructions
Multiplication and division instructions
더 보기",영어,https://www.udemy.com/course/assembly-language-x86-processors-for-beginners/
programming-languages,Python,Programming in Python for Beginners,모든 수준,"₩17,000","₩23,000",4시간 주문형 동영상,"배울 내용
Getting Started,Variables,Values and Data Types, Operators and Operands, Function Calls
Write scripts for general productivity tasks Read and comprehend Python code Gain knowledge in regard to general programming concepts
Use variables to store, retrieve and calculate information
Data Types, Type Conversion, Functions, Statements and Expressions",영어,https://www.udemy.com/course/python-complete-course-for-beginners-2022/
programming-languages,JavaScript,Practical JavaScript & TypeScript Mastery with Projects,모든 수준,"₩17,000","₩23,000",9.5시간 주문형 동영상,"배울 내용
You will learn everything about JavaScript
You learn different JavaScript and ES6 concepts with hands-on practical examples
You will learn to use different JavaScript and ES6 concepts to build projects of your own
You will learn the skill of debugging, finding issue and fixing them
You will learn about the difference between JavaScript and Typescript
You will learn about the Advantages of using Typescript
You will learn to setup Typescript and various concepts of Typescript
You will learn to debug any Typescript based application
You will learn everything in hands-on based practical example based approach",영어,https://www.udemy.com/course/practical-javascript-type-script-to-develop-projects/
programming-languages,JavaScript,Learn JavaScript for Beginners,초급자,"₩17,000","₩23,000",2시간 주문형 동영상,"배울 내용
Learn the Basics of JavaScript
Learn How to deal with the DOM Elements and Events
Solve JavaScript Exercises
Create Small JavaScript Projects",영어,https://www.udemy.com/course/learn-javascript-for-beginners-a/
programming-languages,JavaScript,2022 Java Script Mastery,모든 수준,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
Professional English captions (not the auto-generated ones)
Downloadable starter code and final code for each section
Up-to-date HD-quality videos, that are easy to search and reference (great for Udemy for Business students)
Free support in the course Q&A
25+ coding challenges and 25+ assignments to practice your new skills (solutions included)
Downloadable slides for 40+ theory videos (not boring, I promise!)",영어,https://www.udemy.com/course/2022-java-script-mastery/
programming-languages,Python,Python 3 - Company preparation - Volume 1,모든 수준,"₩17,000","₩23,000",15.5시간 주문형 동영상,"배울 내용
You will be learning the basic of python and its usage with practical examples.
Will learn to build logics and patterns
Even interview questions will be solved to give you an idea of different ways of solving.
Specially targated the modules like csv , json , xml to give you good understanding of its usage in companies.",영어,https://www.udemy.com/course/learn-to-code-for-companies-python-3-volume-1/
programming-languages,Python,Python Project: Building Complex Calculator,초급자,"₩17,000","₩23,000",3.5시간 주문형 동영상,"배울 내용
Building complex calculator using Python. The calculator will be able to perform complex calculation such as trigonometric functions, natural log, and inverse
Learn Tkinter which is one of Python libraries to create GUIs (Graphical User Interface)
Learn basics Python including but not only limited to creating function, conditional statement, and other basic Python syntax
Learn how to create button in Python and how to connect it with a function
Learn how to create input box to receive data/information from the users",영어,https://www.udemy.com/course/python-project-building-complex-calculator/
programming-languages,Python Network Programming,Python Network Programming - Hands On!: 2-in-1,초급자,"₩20,000","₩26,000",5시간 주문형 동영상,"배울 내용
Verify your network: Testing and securing your network with Python.
Learn with the help of more efficient and effective Visual examples of network device interaction, playbooks, and desired results.
Learn Security and Network automation with Python 2.7 and Ansible 2.5
Become a rock-star and future-proof your skills in the SDN world.
Save time and money and accomplish daily tasks more efficiently and effectively.
Gain peace of mind in knowing your network is doing what it is supposed to.
Create customized scripts that accomplish your unique goals.",영어,https://www.udemy.com/course/python-network-programming-hands-on-2-in-1/
programming-languages,Java,"Java Optional and null - Concepts, Design and Practice",모든 수준,"₩19,000","₩25,000",4.5시간 주문형 동영상,"배울 내용
A deep understanding of null and Optional in Java
A very strong understanding on how to design for null in your application
How to use Optional and a host of other approaches to deal with particular null use cases
How to spot common mistakes that are made when using Optional
How to spot common design mistakes when working with null",영어,https://www.udemy.com/course/java-optional-in-depth/
programming-languages,Data Structures,The Complete Algorithms and Data Structures Course,모든 수준,"₩17,000","₩23,000",19.5시간 주문형 동영상,"배울 내용
Become an advanced, confident, and modern developer from scratch
Become job-ready by understanding how Algorithms and Data Structures really work behind the scenes
Learn, implement and use different data structures
Get fast and friendly support in the Q&A area
How to think and work like a developer: problem-solving, researching, workflows
Complex concepts like the Dynamic Programming, Backtracking, Flow Networks, etc.
Practice your skills with 20+ challenges and assignments (solutions included)",영어,https://www.udemy.com/course/the-complete-algorithms-and-data-structures-course/
programming-languages,Graphical User Interface,Interactive GUI with C++ and ImGui: Practical examples,모든 수준,"₩17,000","₩23,000",7시간 주문형 동영상,"배울 내용
ImGui Basics and Intermediate Topics
Visualizations with ImPlot
Examples: Custom File Explorer, Calendar, etc.
All that in a modern CMake project",영어,https://www.udemy.com/course/interactive-gui-with-c-and-imgui-practical-examples/
programming-languages,Angular,Learn how to use Ruby and Angular 2. Become a web developer,초급자,"₩19,000","₩25,000",41시간 주문형 동영상,"배울 내용
Gain valuable job hunting skills
Code in Ruby
Code in Ruby on rails
Be able to make a few web apps
Be able to build a simple app with Angular 2
Understand programming fundamentals
Understand how JavaScript frameworks function",영어,https://www.udemy.com/course/learn-how-to-use-ruby-and-angular-2-become-a-web-developer/
programming-languages,Python,Begin your programming journey with Python,초급자,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
How to install and use python
Complete Basic Programming in Python
IDLE, Scripting, Data types, functions, conditions, , file handling, modules, Object Oriented Programming concepts and many mora
Students can start doing programming in python after this course",영어,https://www.udemy.com/course/be-a-python-basic-programmer-in-just-3-hours/
programming-languages,Java,Java programming 2021: java programming crash course,모든 수준,"₩19,000","₩25,000",3.5시간 주문형 동영상,"배울 내용
you will learn java basics with the real world examples
this course will enhance your experience by solving the problems using the java
the case studies in java will help you enhance your skills
you will learn about highly paid freelancing skill",영어,https://www.udemy.com/course/learn-java-concepts-with-the-real-world-examples/
programming-languages,Python,Begin your programming journey with Python,초급자,,,3시간 주문형 동영상,"배울 내용
How to install and use python
Complete Basic Programming in Python
IDLE, Scripting, Data types, functions, conditions, , file handling, modules, Object Oriented Programming concepts and many mora
Students can start doing programming in python after this course",영어,https://www.udemy.com/course/be-a-python-basic-programmer-in-just-3-hours/
programming-languages,Java,Java programming 2021: java programming crash course,모든 수준,,,3.5시간 주문형 동영상,"배울 내용
you will learn java basics with the real world examples
this course will enhance your experience by solving the problems using the java
the case studies in java will help you enhance your skills
you will learn about highly paid freelancing skill",영어,https://www.udemy.com/course/learn-java-concepts-with-the-real-world-examples/
programming-languages,Google Apps Script,Google Apps Script Emailer PDF maker from Doc Template,모든 수준,,,1시간 주문형 동영상,"배울 내용
How to Apply Google Apps Script
How to write code to make things happen with GSuite
Explore what you can do with Google Apps Script
Connect GSuite Apps Together using Code",영어,https://www.udemy.com/course/learn-google-apps-script-course/
programming-languages,Python,Python Exam Unlocked: 4 Test Bundles,모든 수준,,,,,영어,https://www.udemy.com/course/python-exam-success-unlocked-4-test-bundle/
programming-languages,Programming Fundamentals,Dynamic Link Libraries (Windows Programming With C/C++),전문가,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
Understanding on Dynamic Linking Concept in DLLs
Develop your own DLL in C/C++
Use the DLL in any other C/C++ client application
Different type of dynamic linking like load time, run time and delay loading",영어,https://www.udemy.com/course/dynamic-link-libraries-windows-programming-with-cc/
programming-languages,C# (programming language),C# Software Development for Absolute Beginners,초급자,,,12시간 주문형 동영상,"배울 내용
Learn C#, equivalent to that of a university graduate (and more!)
Learn the fundamentals of C# and the .NET Framework
Learn all about Object Orientated Programming (O-O)
Learn the difference between value types and reference types
Control the flow of programs using conditional statements
Work with files and directories
Debug C# applications effectively
Use collections, such as: arrays and lists
Break up the course content with sample coding challenges
Further your learning by improving the included C# project files
Test your newly acquired skills with the final course project!
Over 12 Hours of professional learning
더 보기",영어,https://www.udemy.com/course/c-sharp-software-development-programming-for-absolute-beginners/
programming-languages,C (programming language),C Programming Language- Practice Tests & Interview Questions,모든 수준,,,,,영어,https://www.udemy.com/course/c-programming-language-practice-tests-interview-questions/
programming-languages,Excel VBA,Excel VBA Connect with MS Access database,모든 수준,"₩19,000","₩25,000",6.5시간 주문형 동영상,"배울 내용
You will be able to fully automate the tasks which require data updation using excel as tool from ms access database",영어,https://www.udemy.com/course/excel-vba-connect-with-ms-access-series-14/
programming-languages,Python,Learn Python 3 Programming from Scratch,모든 수준,"₩17,000","₩23,000",2시간 주문형 동영상,"배울 내용
Install Python 3 and write your first program
Learn all the coding fundamentals in Python 3
Utilize core programming tools such as functions, loops, class, modules, decorators, tuples, lists etc.
Learn Python 3 Projects: (1) Dice Roll Game (2) Guess-the-Number Game (3) Calculator",영어,https://www.udemy.com/course/python-3-/
