회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지,회사소개,주요업무
한국네트웍스,"마감일
상시",MES 운영(대전/금산),웹 풀스택 개발자,"• 스마트팩토리/MES/POP 시스템 개발 및 운영 경력 3년 이상
• C#, Java, Orcale, PL/SQL 개발 경험자",• 계획 스케쥴링 프로그램 개발 경험 보유자 우대,"경력
경력 3~20년","C#
Java
Oracle
SQL
MES",https://www.jumpit.co.kr/position/7914,"[생활편의] 
• 조식제공, 중식제공, 통근버스, 사내 동호회 운영, 건강검진, 휴양시설 지원
 
[사내시설]
• 사내헬스장, 웰니스센터, 샤워실, 사내식당, 사내도서관, 휴게실, 카페테리아, 주차장, 여성전용휴게실
 
[교육·연수]
• 신입사원 교육(OJT), 직무능력향상교육, 리더십 강화 교육, 사이버 연수원 운영, 자격증 취득 지원
 
[보상·지원]
• 자녀 학자금, 출산축하금, 주택자금대출, 자사·자회사·계열사 제품 할인, 생일자 상품권, 교육비, 도서구입비, 명절선물, 퇴직금, 각종 경조금, 장기근속자 포상, 우수사원 표창/포상, 인센티브제, 휴일수당, 직책수당, 야간교통비 
 
[휴무·휴가·행사]
• 주5일근무, 연차, 반차, 경조휴가, 포상휴가, 산전 후 휴가, 육아휴직, 출산휴가, 보건휴가, 창립일 휴무, 노동절 휴무, 워크샵","당사는 한국앤컴퍼니(구 한국타이어그룹) IT서비스 및 물류엔지니어링 계열사로서, 그룹사 시스템 운영/고객사 SCM, MES, 법무특허 솔루션 개발/물류자동화 사업 등을 진행하고 있습니다. 
각종 솔루션에 대한 연구/개발을 통해 물류 및 스마트팩토리 분야에 최적화된 IT 솔루션과 경험을 보유하고 있으며, WMS 분야는 Marketshare 1위로서 입지를 가지고 있습니다.

※ 판교 신사옥 영상: https://www.youtube.com/watch?v=Sf1HNnfFaxw",• 그룹사 MES 시스템 운영/개발
아이엠씨게임즈,"마감일
상시",[ imc게임즈 ] 웹 개발자,웹 풀스택 개발자,• php 등 웹 기반 개발 경력 3년 이상,"• 인증과 빌링 그리고 이기종간 연동, 보안에 대한 개념과 경험이 많을 수록 업무에 유리합니다.
• 무한한 열정을 지니고, 한 번 맡은 일은 끝을 보는 성격의 소유자 우대합니다.
• 도전의식, 최신기술에 대한 열망이 크신 분 우대합니다.
• 실력만 갖추고 있다면 신입이라도 무방합니다.
• 게임에 대한 풍부한 안목이 있으신 분 우대합니다.
• 남자분의 경우 군필자에 한합니다.
• JSP가능자 우대합니다.","경력
경력 3~10년","PHP
Node.js
JavaScript
JSP
Java
MySQL
MariaDB
MSSQL
Python
CentOS",https://www.jumpit.co.kr/position/6223,"• 중식 지원합니다.
• 서적 구매 무한 지원합니다.
• 야근, 초과 근무가 없습니다.
• 새로운 도전과 업무의 확장에 늘 열려있습니다.","imc게임즈는 MMORPG '그라나도 에스파다'와 '트리 오브 세이비어' 를 전세계 각국에 서비스 중입니다. 
서비스의 필수요소이자 훌륭한 조력자인 각종 운영툴을 주로 개발하게 됩니다.","• MMORPG 운영 툴 개발
• 게임 공식 홈페이지 개발
• 사내 인트라넷 개발 및 유지보수
• 각종 라이브 서비스 지원 도구, 통계자동화, BI 등의 개발

* 주요 개발 언어로는 php 가 사용 중이며, jsp 도 가능합니다.
* MSSQL, MySQL(MariaDB), MongoDB, Redis 등 다양한 DB제품과 다양한 인프라에 대한 개발이 가능합니다."
피플벤처스,상시,"[정규직] PHP 웹 개발(프론트/ 백엔드, Api 개발) 모집공고",웹 풀스택 개발자,"• 학력 : 무관
• 성별/연령 : 무관
• 경력 : 2년 이상","• PHP CodeIgniter 4.x 등 PHP 프레임웍 경험자
• 외부 연동 API (SNS, SMS) 경험자
• Android, IOS 간 RESTful API 통신 경험자
• Android, IOS 간 RESTful 웹뷰 유지보수 및 추가개발 경험자","경력
경력 2~30년","PHP
Git
Android OS
iOS",https://www.jumpit.co.kr/position/1236,"• 자율복장에 자유로운 연차사용으로 직원 중심의 복지를 만들기 위해 노력중입니다.
• 매년 성과가 좋은 직원들에게는 연봉외에 성과급이 지급되며, 자격 요건이 되는 직원들은 청년내일채움공제에 가입하여 근로자의 장기근속을 지원하고 있습니다.
• 또한 직원들이 자기학습을 위해 필요한 교육이나 도서구입 시 지원을 하고 있으며 사내에서 직접 교육을 진행하기도 합니다. 
• 징검다리 휴일이나 필요시에는 직원들의 복지를 위해 특별휴가를 주는 등 더 좋은 사내복지를 위해 노력하고 있습니다.","(주)피플벤처스는 1대1 전화상담 플랫폼을 운영하고 있으며, 꾸준히 성장하고 있는 기업입니다.

최근에는 꾸준한 매출상승으로 인하여 채용인원도 늘어나고 있습니다.

본격적인 scale up과 현재 운영되고 있고, 새로 런칭할 플랫폼 서비스 개발과 유지보수를 위해 능력있는 PHP 웹 개발자 분을 모십니다. 

회사와 함께 성장할 수 있는 개발자분의 많은 관심과 지원 부탁 드립니다","• PHP Back-end 시스템 유지보수및 추가개발
• PHP Frond-end 시스템 유지보수및 추가개발"
엠투커뮤니티,"마감일
상시",웹 프로그래머(PHP),웹 풀스택 개발자,"• PHP 개발 2년 이상 또는 그에 준하는 역량 
• PHP 프레임워크 기반 개발 경험 
• MySQL 기반 DB 설계 역량 
• javascript를 이용한 동적 웹페이지 개발","• Node 및 React 가능자 
• 해당직무 근무경험 
• javascript, JQUERY 능숙자","경력
경력 1~15년","PHP
jQuery
MySQL
MSSQL
ASP.NET
JavaScript
Node.js
React
jQuery UI",https://www.jumpit.co.kr/position/331,"엠투커뮤니티는 직원 중심의 조직문화를 만들어 갑니다.
자유롭고 편안하게 일할 수 있는 최선의 환경을 제공하고자 노력합니다.

• 급여제도 : 퇴직연금, 4대보험, 휴일(특근)수당, 인센티브제
• 휴가제도 : 연차, 패밀리데이 운영, 각종 경조 휴가
• 근무환경 : 별도 카페테리아 운영, 커피 및 각종 음료, 회의실, 공기청정기, 안마의자, 피아노, 탁구대 구비 
• 경조사 : 결혼, 출산, 환갑, 칠순, 장례등에 휴가 / 경조화환 / 경조사비 지급
• 문화생활 : 영화, 도서구입등 문화생활에 일정 한도 내 비용 지원
• 통신비 : 핸드폰 요금 지원
• 자녀학자금 : 자녀를 둔 임직원을 대상으로 입학금 및 교육비 분기별 지급
• 자기계발 : 신입사원교육(OJT), 직무능력향상교육, 도서구입비지원, 교육비지원
• 조직문화 : 자유복장, 사내동호회 운영, 생일축하 상품권 지급
• 포상제도 : 우수사원 포상금, 장기근속 축하금, 전직원 해외 인센티브 트립","엠투커뮤니티는 1999년 설립 이래로 IT분야에서 다년간 경험과 노하우를 축적하였으며 100여 고객사와의 파트너쉽, 그리고 끊임없는 도전과 기술력으로 고객의 비즈니스 가치 창출을 위해 노력해왔습니다. 또한, IT기술과 메디컬 컨텐츠의 컨버전스를 통해 전략적 컨설팅, 플랫폼 제작, 마케팅 서비스 등으로 고객에게 가장 최적화된 솔루션을 제공합니다.","• 웹사이트 신규구축 
• 웹사이트 유지보수"
한국네트웍스,"마감일
상시",솔루션 R&D,웹 풀스택 개발자,"• 10년 이상의 프로그래밍 관련 경험
• JAVA, javascript, JQuery, C# 등의 프로그래밍 언어 사용 능력
• Spring(Spring boot), iBatis 등 프레임워크 사용 경험
• DB 및 SQL, PL/SQL 사용 경험자","• vue.js 사용 경험
• 시스템 간 인터페이스 개발 경험
• WMS, MES 분야 경력","경력
경력 10~20년","Java
JavaScript
jQuery
Spring Boot
ibatis
C#
Spring",https://www.jumpit.co.kr/position/16223,"[생활편의] 
• 조식제공, 중식제공, 통근버스, 사내 동호회 운영, 건강검진, 휴양시설 지원
 
[사내시설]
• 사내헬스장, 웰니스센터, 샤워실, 사내식당, 사내도서관, 휴게실, 카페테리아, 주차장, 여성전용휴게실
 
[교육·연수]
• 신입사원 교육(OJT), 직무능력향상교육, 리더십 강화 교육, 사이버 연수원 운영, 자격증 취득 지원
 
[보상·지원]
• 자녀 학자금, 출산축하금, 주택자금대출, 계열사 제품 할인, 생일자 상품권, 교육비, 도서구입비, 명절선물, 퇴직금, 각종 경조금, 장기근속자 포상, 우수사원 표창/포상, 인센티브제, 휴일수당, 직책수당, 야간교통비 
 
[휴무·휴가·행사]
• 주5일근무, 연차, 반차, 경조휴가, 포상휴가, 산전 후 휴가, 육아휴직, 출산휴가, 보건휴가, 창립일 휴무, 노동절 휴무, 워크샵","당사는 한국앤컴퍼니[구 한국타이어그룹] IT서비스 및 물류엔지니어링 계열사로서, 그룹사 시스템 운영/고객사SCM, MES, 법무특허 솔루션 개발/물류자동화 사업 등을 진행하고 있습니다. 
각종 솔루션에 대한 연구/개발을 통해 물류 및 스마트팩토리 분야에 최적화된 IT솔루션과 경험을 보유하고 있으며, WMS 분야는 Marketshare 1위로서 입지를 가지고 있습니다.
※ 판교 신사옥 영상: https://www.youtube.com/watch?v=Sf1HNnfFaxw",• 자사 솔루션 R&D(연구개발) 및 기능개선
파고다아카데미,"마감일
상시",어학원 시스템 개발(2~3년 이상),웹 풀스택 개발자,"• 해당 직무 분야 2~3년 이상 또는 상응하는 업무 역량 보유자
• PHP / Codeignighter / HTML / CSS / Jquery 개발 경험
• MVC 기반의 웹 서비스나 API 개발 경험
• Oralce / Mysql 등 RDBMS의 대한 이해 및 Trigger / Procedure 개발 경험
• 능동적으로 업무를 수행하고 동료들과 원활하게 협업과 커뮤니케이션 할 수 있는 분","• 대규모 트래픽 및 데이터 처리 프로젝트 경험자
• Git, Jenkins 등 협업 환경 개발 경험자
• billing 쪽 개발 경험 / 프렌차이즈 관리 업무에 대한 도메인 유경험자
• 컴퓨터 관련 전공자
• 포트폴리오 지참","경력
경력 2~5년","PHP
SQL
HTML5
JavaScript
Linux
CodeIgniter
CSS 3
jQuery
Oracle
MySQL",https://www.jumpit.co.kr/position/7157,"• 수강할인(파고다어학원, 계열사 수강할인)
• 백신휴가 제공
• 국내법인 콘도(한화/대명 법인가 이용) 및 하계 휴양소 지원
• Refresh 휴가 지원금 
• 사내근로복지지금(생활안정자금 외)
• 경조지원(경조금,경조휴가,상조회)
• 직급, 직무별 교육 지원
• 의료비 지원
• 정기 건강검진 지원
• 각종 포상(우수직원, 장기근속자)
• 사내 활동(창립기념일, 시너지런, SportsFestival 등)
• 2022년 여성가족부 가족친화인증 획득","반갑습니다:) 파고다교육그룹입니다! 

'파고다교육그룹'은 사람 중심의 교육 실현을 목표로 사람을 돕는 사람(People Helping People) 1000명의 파고디언이 모인 교육기업입니다.

'I Can Do It'을 캐치프라이즈로 삼고, 세계를 무대로 활약하는 한국인을 육성하기 위해 끊임없이 노력해오고 있습니다. 사명감과 자긍심을 가지고 일하고 싶은 분, 능동적이고 성실한 분, 새로운 가치를 창조하는 데 의의를 두는 분은 언제든 환영합니다.","• 인강 , 어학원 본사/가맹 홈페이지 및 백오피스 개발 및 운영
- 자사 LMS / CMS 신규 개발 및 유지보수
- 수강신청 , 재고 및 실적관리 및 가맹관리(MIS / Sales / Billing)
• 자사 사이트 성능 개선 및 신규 기능 개발"
인엘씨테크놀러지,"마감일
2023-08-31",Fullstack 개발자 경력 채용,웹 풀스택 개발자,"• LINUX/UNIX 등 기본적인 OS 지식 보유
• HTTP, DNS 등 인터넷 기반 프로토콜/기술에 대한 이해
• Javascript(또는 Typescript), HTML/CSS 기반 개발 경험
• 기업용 어플리케이션 설계 및 개발 능력
• MySQL DBMS에 대한 전반적인 기능에 대한 지식","• 다양한 문제 해결을 위한 알고리즘 개발을 좋아하시는 분
• ERP 및 그룹웨어 개발 경험을 보유하신 분
• 최신 ECMAScript 기능 사용 경험 (ES2016 이상)
• React, Nextjs 등의 프레임워크 기반 개발 경험
• 프론트엔드 성능 최적화 경험 및 모바일/PC 환경의 크로스브라우징 경험이 있으신 분
• Node.js 개발 및 운영 경험이 있으신 분","경력
경력 3~10년","Node.js
JavaScript
ExpressJS
NGINX
Linux
MySQL
ERP
HTML5
CSS 3
TypeScript",https://www.jumpit.co.kr/position/15163,"• 생일(결혼기념일) 휴가 지원
결혼기념일(생일)을 축하하기 위해 경조금과 함께 유급휴가를 지원합니다.

• 경조사금 / 경조휴가 지원
경조사 발생시 경조금과 경조휴가를 지급합니다. 

• 명절귀향비 / 하계휴가비 지원
설날, 추석, 하계휴가 경조금을 지급합니다.

• 사내 피트니스실 / 샤워시설 완비
직원들의 건강관리를 위하여 사내 피트니스실 및 샤워시설을 갖추고 있습니다.

• 탁구대 완비
동료들과 탁구경기를 즐길 수 있는 탁구대를 갖추고 있습니다.

• 중식 / 석식 제공
맛있는 중식 및 석식을 제공합니다. 

• 청년내일채움공제 가입
조건 부합시 청년내일채움공제 가입이 가능합니다.

• 전문연구요원 병역특례 편입
조건 부합시 전문연구요원 병역특례가 가능합니다.

• 소득세 90% 감면제도
조건 부합시 소득세 90% 감면 신청이 가능합니다.

• 자유로운 휴가 사용
자유롭게 휴가를 사용할 수 있습니다.

• 자유로운 휴게공간
업무 시간 중 자유롭게 휴게공간을 이용할 수 있습니다.

• 자유로운 회식 참여
인엘씨테크놀러지는 회식 강요를 하지 않습니다.

• 자율복장
편한 복장으로 업무가 가능합니다.","정보화 시대가 발달함에 따라 대용량 통신망에 대한 수요가 크게 증가하고 있습니다.
InLC Technology가 개발, 생산 중인 WSS(Wavelength Selective Switch, 파장선택스위치)는 세계에서도 소수의 업체만이 생산하고 있으며, 5G 시대에 필수적인 ROADM 시스템의 핵심 부품입니다.
폭증하는 수요에 따라 급성장하고 있으니, 무한한 성장 가능성을 가진 InLC Technology와 함께 꿈을 펼칠 여러분들의 많은 지원 바랍니다.","• 기반 그룹웨어 (MPR, ERP)
• 사내 백오피스 시스템 효율화 및 자동화"
에프엘이에스,"마감일
상시",웹 개발자,웹 풀스택 개발자,"• 경력(2년 이상) 
• PHP, Laravel Framework, MySQL 사용 가능 
• Javascript 기반의 서버 Node.js
• 대학교 4년제 / 예상 연봉 4000만원 / 30~40세","• Node.js 경험자 
• 1개 개발 언어로 3년 이상 개발 경험 
• 인공지능 분야 관심 가지고 함께 만들어가실 분","경력
경력 3~6년","MySQL
PHP
React
Node.js
Laravel
JavaScript",https://www.jumpit.co.kr/position/142,"• 자율 출퇴근
• 스톡옵션 지급 가능
• 맥북 지급
• 도서, 교육, 세미나
• 네스프레소 커피 머신, 맥주 무제한, 간식 무제한",우리는 데이터를 기반으로 개인의 삶의 질을 높일 수 있는 방법을 고민하고 연구합니다. 에프엘이에스는 10년 간 축적된 개인의 심리 관련 빅데이터를 보유하고 있습니다. 이를 기반으로 콘텐츠 프로바이더와 콘텐츠 소비자 간 상생할 수 있는 솔루션을 개발하고 있습니다. 우울한 감정을 가진 고객에게 기분을 업시켜줄 수 있는 콘텐츠와 제품을 추천할 수 있습니다.,"• 데이터 거래 플랫폼 개발 
• 신규 서비스 개발"
쿤텍,"마감일
상시",웹 개발자 경력 채용,웹 풀스택 개발자,"• 경력 4년 이상
• Nextjs, Reactjs 개발
• Web UI,UX 기획","• REST api 설계 및 구현
• DB 설계 가능
• Node express, Fast api 개발 경험
• Angular JS 개발 경험","경력
경력 4~10년","javascript
python
java
db",https://www.jumpit.co.kr/position/15625,"[인재상]
• 긍정적 마인드 소유
• 창의력/통찰력 기반의 문제해결능력
• 타 부서와 협업을 위한 커뮤니케이션 능력
• 팀 내부의 협업을 위한 팀워크 중요성 인지 [쿤텍의 복리후생]
• 선택적 근로시간제 : 코어타임(10~14시) 제외 
• 재택근무 : 입사 3개월 이후부터 주3회 재택근무 시행
• 점심/저녁식사 제공 : 점심/저녁(야근시) 식사 제공
• 다양한 간식 제공 : 풍부한 음료 및 간식 든든히 제공
• 인센티브 : 연말 경영성과급 별도 제공
• 명절 상여 : 설/추석 별도 보너스 지급
• 게임기 대여 : 닌텐도 스위치+게임팩 대여 가능
• 자기계발비 지원 : 1인 월10만원 한도(도서/교육비) 지원
• 각종 경조사 지원 : 다양한 경조사에 따른 경조금/경조휴가 지원
• 최고급 개인 PC 지급 : 원활한 업무를 위한 최고급 노트북 지급
• 통신비 전 직원 지원 : 최대 5만원","쿤텍(주)는 임베디드 가상화 시스템 구축, 보안 취약점 탐지 및 분석 솔루션 구축, AI/Data 서비스를 전문으로 하는 융합 보안 서비스 전문 기업입니다.
https://coontec.kr/",• 보안솔루션 Web UI 개발
딥브레인에이아이,"마감일
상시","개발 PM, PL",웹 풀스택 개발자,"• 학력 : 대졸이상
• 경력 5년 이상
• Node.js, Next.js 경험
• 금융권 업무와 프로젝트에 대한 이해와 경험","• Agile 방법론에 대한 이해와 경험
• 클라우드 기반 서비스의 개발 및 운영 경험
• 데이터베이스 설계 및 성능 최적화에 대한 이해
• MongoDB, AWS, React.js에 대한 이해와 경험","경력
경력 5~10년","Node.js
Next.js
MongoDB
AWS
React.js Boilerplate",https://www.jumpit.co.kr/position/17056,"• 자기계발비 매월 5만원 제공
• 의료비지원 매월 5만원 제공
• 패밀리데이 지원금 매월 5만원 제곰
• 문화클럽 지원금 매월 3만원 제공
• 점심 식사 무료 제공
• 원두커피, 간식 무료 제공 (사내 스낵바)","딥브레인 AI 는 현재 시리즈 B 투자 확정 이후 사세 확장으로 많은 인재를 두루 섭외하고 있습니다.
현재 확정된 490억 시리즈B 투자는 산업은행 100억원, 각 투자자 50억~100억원가량씩 참여해 총 490억원 투자를 받았으며 벨류는 2000억원 이상입니다.

딥브레인 AI 는 영상합성 및 음성합성의 딥러닝 기반기술을 보유중이며, 특히, 영상합성과 음성합성 기술을 모두 가진 곳은 당사가 유일합니다.
또한, 음성합성기술은 실제음성처럼 자연스럽고, 영상합성에 성공(미국, 중국에 이어 세계 3번째로 상용화)한 국내 유일의 회사 입니다.

이러한 자금력과 기술력을 바탕으로 글로벌 1조원 이상의 시장에 도전하여 성공적인 비즈니스 모델을 만들어 최고의 유니콘 기업이 되려 합니다.

아래는 회사 소개 링크입니다.

관련기사
https://www.venturesquare.net/834750 (딥브레인 AI 사명 변경)
https://paxnetnews.com/articles/74859 (시리즈 B - 500억 투자 유치)
http://it.chosun.com/site/data/html_dir/2021/04/27/2021042701036.html (AI 키오스크)
https://www.aitimes.kr/news/articleView.html?idxno=21542 (MWC 2021 참가)
https://www.youtube.com/watch?v=m4hQ2xaNOTo (김주하 AI 앵커)
https://www.youtube.com/watch?v=HhmOJ2SzmFA (김상중MC 그것이알고싶다. 딥페이크편)","• Node.js, Next.js 활용한 소프트웨어 개발 및 전체 프로젝트 관리
• 개발 팀 리소스 할당, 일정 관리, 업무 우선순위 설정
• 고객의 요구 사항을 이해하고, 프로젝트 목표와 일치하는 솔루션을 개발
• 예산을 설정하고 추적하며, 관련된 리스크를 식별하고 관리
• 이슈를 식별하고 해결책을 제시하며, 팀 구성원 간의 협력을 촉진
• 개발 프로세스 및 산출물의 품질을 관리하고, 관련 표준을 정립"
디엔비소프트,"마감일
상시",[DNBSOFT] 웹 개발자 (풀스택),웹 풀스택 개발자,"• 학력 무관
• 개발 및 코딩에 대한 기본적인 이해가 있으신 분
• HTML 및 Javascript 기본기 습득자
- jquery 기본 문법 습득자
• php 기본 문법 습득자
• mySQL 기반 Query문 문법 습득자","• 자기주도적 업무를 지향하시는 분
• git을 통한 협업을 진행한 경험이 있으신 분
• 웹 개발 전반에 대한 기본적인 이해가 있으신 분
• 기술 블로그 포스팅 경험이 있으신 분","경력
신입","JavaScript
jQuery
MySQL
Git
HTML5
PHP",https://www.jumpit.co.kr/position/6996,"[근무 환경]
• 본사는 강원도 원주시에 있지만, 개발팀을 운영하고 관리하는 개발실은 서울 강남에 위치하고 있습니다.
 - 강남역 4번 출구에서 5분컷 가능합니다!
• 기본적인 4대보험 , 중식비 지원은 제공 됩니다.
• 야근은 강요 하지 않습니다.
• 연 2회 고과 평가에 따른 성과금이 지급 되며 , 회사 발전에 앞장서서 기여하신 분들에게는 2차례의 급여를 더 받아 가실수 있도록 하고있습니다.
• 모든 연구원들은 직급이 동일합니다. 연차 및 기술 스택에 따라 선임과 후임 연구원으로 구분 되지만 , 능력에 따라 선임과 후임으로 구분 되고 있습니다. 
 (나이가 어리신 분들도 , 능력이 있다면 선임으로 함께 일하실수 있습니다.)
• 사내 탕비실에는 헬창들을 위한 단백질 쉐이크 , 닭가슴살 , 단백질 음료등과 함께 탄산음료는 상시 차곡 차곡 쌓아두고 있습니다.
• 달달한 과자 및 커피또한 제공 됩니다.
• 회식또한 강제 되지 않습니다. 1년에 2번 이상 하지 않습니다.
• 본사에는 멋진 비숑 강아지 ""해피""가 있습니다.

[개발 환경]
• 효율 적인 개발업무를 위한 필수 장비인 듀얼 모니터는 제공 되며, 고성능 PC도 제공됩니다.
• 연구원분들의 기술 스택 발전을 적극 권장 합니다.
 - 기술 서적 구매, 기술 컨퍼런스 참여시 사내 지원
 - 기술 블로그 포스팅시 고과 평가에 반영","MPS는 Meat Processing System의 약자로 축산 정보 경영 시스템이라는 뜻입니다. 축산 정보 경영 시스템은 당신과 함께 축산시장에 대한 시스템 개선을 고민하고, 어떤 환경에서도 진행 할 수 있도록 정교한 방식을 고안해내며 축산업종사자들에게 새로운 미래를 개척할 수 있는 역량을 부여하는 역할을 합니다.

[기업 소개]
DNBSOFT는 축산 전문 솔루션 MPS 플랫폼의 개발 및 기술 전문 R&D, 스마트 팩토리(AI 스마트 팩토리), SI 사업을 진행하고 있는 소프트웨어 전문 회사입니다.
주로 축산과 관련된 ERP 개발, SI를 진행하며 흥미롭게도 모두가 알고 있는 ""횡성 한우"" 라는 브랜드의 축산 상품은 전량 DNBSOFT의 플랫폼을 통해 품질 인증 되고 생산 되며, 소비자에게 유통됩니다.

이와 더불어 정부의 스마트 팩토리 사업을 통해 더 많은 육가공장이 저희 DNBSOFT의 소프트웨어를 도입 하고 있습니다.
저희 DNBSOFT는 축산 소프트웨어 플랫폼의 떠오르는 강자 입니다. 
계속된 혁신을 위해 회사 대내외 적으로 인공지능 기술을 도입 하고자 앞장 서고 있습니다.

저희 DNBSOFT는 개발자가 중점적으로 운영되며, 효율을 추구하는 개발 문화를 가진 개발 회사입니다.

DNBSOFT와 함께 축산이라는 하나의 새로운 플랫폼에서 앞장서서 발전하실 분들을 모집합니다.","• MPS 솔루션 기술 개발 및 유지 보수
• 스마트 팩토리 도입시 기술 지원
 * 팀 배치에 따라 담당업무가 다릅니다."
파고다아카데미,"마감일
상시",어학원 시스템 Java 개발(5년 이상),웹 풀스택 개발자,"• 해당 직무분야 5년 이상 경력
• JAVA/JSP/Spring/Mybatis/Maven/jQuery 등 개발 경험
• Linux, Resin, tomcat 기반 웹 서비스 운영 경험
• MVC 기반의 웹 서비스나 API개발 경험
• Oracle, MySQL 등 RDBMS 유 경험자 및 PL-SQL 숙련자
• 능동적으로 업무를 수행하고 동료들과 원활하게 협업과 커뮤니케이션 할 수 있는 분","• PG사 연동 등 Billing 개발 경험자
• Git, Jenkins 환경 개발 경험자
• 대규모 SI/SM 프로젝트 경험자
• 대량 데이터 RDBMS 처리 경험자
• 새로운 언어, 환경에 대한 학습 및 적용, 문제해결 능력","경력
경력 5~12년","Git
Java
Jenkins
Spring
Apache Maven
Oracle
Spring Boot
Linux
Spring Batch
Spring MVC",https://www.jumpit.co.kr/position/4207,"• 제휴 할인 : 식음/숙박/의료/카페
• 경조 지원 : 경조금/경조휴가/상조회
• 각종 선물 : 승진, 명절, 졸업, 학위취득, 출산
• 사내근로복지기금 : 생활안전자금대출 외
• Refresh 휴가 지원금 : Refresh 휴가 사용 시 휴가 지원금 지급
• 국내법인 리조트 : 전국 한화/대명(소노) 리조트 법인가 사용
• 파고다캠프 : 파고다연수시설 및 휴양소
• 정기 건강검진 지원
• 부서장 및 장기근속자 종합검진 지원
• 의료비 지원
• 수강할인 : 파고다어학원, 계열사 수강할인(직계가족 포함)
• 사내 도서 대여
• 교육비 지원
• 직급, 직무별 교육 지원
• 아침 식사 제공 : 토스트, 우유, 요거트, 김밥
• 사내 행사 : 창립기념일, FunrunFestival, SportsFestival, 가정의 달 등
• 각종 포상 : 우수직원, 장기근속자 표창
• 2022년 여성가족부 가족친화인증 획득","1983년 파고다외국어학원으로 출발해 같은 해, 소수정예 원어민 영어회화 프로그램을 국내 최초로 개발했습니다. 1994년 학원업계에서 가장 먼저 법인 전환한 파고다가 새로운 시대를 열기 위해 다시 출발선에 섰습니다.

한 차원 높은 교육시스템과 새로움을 더한 학습경험을 선사하고, 고객 개개인의 레벨 및 라이프스타일에 맞춰 자유롭게 학습할 수 있는 통합 플랫폼을 개발, 미래형 교육을 실현하고 있습니다.

기업의 사회적 책무에 있어서도 성장과 나눔을 하나로 과제로 삼아 대한민국 교육기업의 중심이 될 것입니다.

1000명의 파고디언이 모인 교육기업, 파고다에서 함께할 인재를 모집하고자 하오니, 도전적이고 창의적인 분들의 많은 지원 바랍니다.","• 자사 어학원 사이트 운영 개발 및 유지보수
• 모니터링을 통한 이슈 추적 및 성능 개선"
클릭앤터치,"마감일
상시","Java, Spring 프론트/백엔드 개발 및 유지보수",웹 풀스택 개발자,"• 경력 : 경력 2년 이상(대리, 과장급) 
• 경력 : 경력 5년 이상(과장, 차장급)
• Java, Java framework(Spring, Spring Boot)기반 개발 경험자 
• Oracle, MS-SQL, Mysql, Maria DB 등 테이블 설계 및 쿼리 작성에 능숙하신 분 
• Git, SVN 형상관리 경험이 있으신 분 
• 개발, 기획, 다자이너와의 원활한 커뮤니케이션 가능자","• javascript 능통자
• Spring-boot 개발 경험자
• 리눅스 환경 경험자
• 전산학/컴퓨터공학 전공자
• 정보처리기사 자격증 보유자","경력
경력 2~10년","Java
JavaScript
Spring
Spring Boot
Oracle
MSSQL
Mybatis
Git",https://www.jumpit.co.kr/position/3694,"• 지원금/보험 : 건강검진, 통신비 지원
• 급여제도 : 퇴직연금, 인센티브제, 4대 보험
• 선물 : 명절선물/귀향비
• 교육/생활 : 점심식비 지원, 저녁식대 지원(야근시), 간식제공, 음료제공(차, 커피, 탄산), 창립일행사, 우수사원시상식, 워크샵
• 근무 환경 : 회의실, 노트북
• 조직문화 : 수평적 조직문화, 야근강요 안함, 자유복장
• 리프레시 : 연차, 근로자의 날 휴무","Creative N Technology 성공적인 IT Business의 시작, 클릭앤터치가 함께 합니다.
클릭앤터치는 자체 보유한 핵심 기술을 기반으로 Digital Convergence 환경의 플랫폼 구축 및 솔루션 개발에 주력하고 있으며, Smart IT의 새로운 기술을 선도해 나가는 기업입니다.","• Java, Spring 프론트/백엔드 개발 및 유지보수
• 데이터베이스 설계 및 구축
• API 개발 및 배포"
